id,date,store_nbr,item_nbr,city,type_store,cluster,family,perishable,type_holiday,locale,transferred,unit_sales
870811,1/23/13,30,105576,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
870812,1/23/13,30,105693,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
870813,1/23/13,30,105857,Guayaquil,C,3,GROCERY I,0.0,,,,4.0
870814,1/23/13,30,106716,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
870815,1/23/13,30,108696,Guayaquil,C,3,DELI,1.0,,,,3.0
871355,1/23/13,31,103501,Babahoyo,B,10,CLEANING,0.0,,,,2.0
871356,1/23/13,31,105576,Babahoyo,B,10,GROCERY I,0.0,,,,7.0
871357,1/23/13,31,105693,Babahoyo,B,10,GROCERY I,0.0,,,,1.0
871358,1/23/13,31,105857,Babahoyo,B,10,GROCERY I,0.0,,,,2.0
871359,1/23/13,31,106716,Babahoyo,B,10,GROCERY I,0.0,,,,8.0
871360,1/23/13,31,108698,Babahoyo,B,10,DELI,1.0,,,,1.0
872081,1/23/13,32,103501,Guayaquil,C,3,CLEANING,0.0,,,,1.0
872082,1/23/13,32,105576,Guayaquil,C,3,GROCERY I,0.0,,,,5.0
872083,1/23/13,32,105857,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
872505,1/23/13,33,103501,Quevedo,C,3,CLEANING,0.0,,,,6.0
872506,1/23/13,33,105576,Quevedo,C,3,GROCERY I,0.0,,,,14.0
872507,1/23/13,33,105693,Quevedo,C,3,GROCERY I,0.0,,,,2.0
872508,1/23/13,33,105857,Quevedo,C,3,GROCERY I,0.0,,,,1.0
872509,1/23/13,33,106716,Quevedo,C,3,GROCERY I,0.0,,,,6.0
873203,1/23/13,34,103520,Guayaquil,B,6,GROCERY I,0.0,,,,2.0
873204,1/23/13,34,103665,Guayaquil,B,6,GROCERY I,0.0,,,,1.0
873204,1/23/13,34,103665,Guayaquil,B,6,BREAD/BAKERY,1.0,,,,1.0
873205,1/23/13,34,105576,Guayaquil,B,6,GROCERY I,0.0,,,,8.0
873206,1/23/13,34,105693,Guayaquil,B,6,GROCERY I,0.0,,,,3.0
873207,1/23/13,34,105857,Guayaquil,B,6,GROCERY I,0.0,,,,2.0
873208,1/23/13,34,106716,Guayaquil,B,6,GROCERY I,0.0,,,,1.0
873209,1/23/13,34,108696,Guayaquil,B,6,DELI,1.0,,,,4.0
873975,1/23/13,35,103501,Playas,C,3,CLEANING,0.0,,,,2.0
873976,1/23/13,35,105857,Playas,C,3,GROCERY I,0.0,,,,1.0
873977,1/23/13,35,106716,Playas,C,3,GROCERY I,0.0,,,,2.0
873978,1/23/13,35,108079,Playas,C,3,GROCERY I,0.0,,,,2.0
873979,1/23/13,35,108701,Playas,C,3,DELI,1.0,,,,1.0
874445,1/23/13,37,103665,Cuenca,D,2,GROCERY I,0.0,,,,6.0
874445,1/23/13,37,103665,Cuenca,D,2,BREAD/BAKERY,1.0,,,,6.0
874446,1/23/13,37,105574,Cuenca,D,2,GROCERY I,0.0,,,,6.0
874447,1/23/13,37,105575,Cuenca,D,2,GROCERY I,0.0,,,,13.0
874448,1/23/13,37,105577,Cuenca,D,2,GROCERY I,0.0,,,,8.0
874449,1/23/13,37,105693,Cuenca,D,2,GROCERY I,0.0,,,,1.0
874450,1/23/13,37,105737,Cuenca,D,2,GROCERY I,0.0,,,,6.0
874451,1/23/13,37,105857,Cuenca,D,2,GROCERY I,0.0,,,,7.0
874452,1/23/13,37,106716,Cuenca,D,2,GROCERY I,0.0,,,,1.0
874453,1/23/13,37,108698,Cuenca,D,2,DELI,1.0,,,,2.0
875469,1/23/13,38,103665,Loja,D,4,GROCERY I,0.0,,,,7.0
875469,1/23/13,38,103665,Loja,D,4,BREAD/BAKERY,1.0,,,,7.0
875470,1/23/13,38,105574,Loja,D,4,GROCERY I,0.0,,,,6.0
875471,1/23/13,38,105575,Loja,D,4,GROCERY I,0.0,,,,12.0
875472,1/23/13,38,105577,Loja,D,4,GROCERY I,0.0,,,,11.0
875473,1/23/13,38,105737,Loja,D,4,GROCERY I,0.0,,,,5.0
875474,1/23/13,38,105857,Loja,D,4,GROCERY I,0.0,,,,11.0
875475,1/23/13,38,108079,Loja,D,4,GROCERY I,0.0,,,,2.0
875476,1/23/13,38,108701,Loja,D,4,DELI,1.0,,,,4.0
876434,1/23/13,39,103501,Cuenca,B,6,CLEANING,0.0,,,,4.0
876435,1/23/13,39,103520,Cuenca,B,6,GROCERY I,0.0,,,,1.0
876436,1/23/13,39,103665,Cuenca,B,6,GROCERY I,0.0,,,,1.0
876436,1/23/13,39,103665,Cuenca,B,6,BREAD/BAKERY,1.0,,,,1.0
876437,1/23/13,39,105576,Cuenca,B,6,GROCERY I,0.0,,,,3.0
876438,1/23/13,39,105693,Cuenca,B,6,GROCERY I,0.0,,,,1.0
876439,1/23/13,39,105857,Cuenca,B,6,GROCERY I,0.0,,,,7.0
876440,1/23/13,39,106716,Cuenca,B,6,GROCERY I,0.0,,,,6.0
876441,1/23/13,39,108079,Cuenca,B,6,GROCERY I,0.0,,,,1.0
876442,1/23/13,39,108698,Cuenca,B,6,DELI,1.0,,,,3.0
876443,1/23/13,39,108701,Cuenca,B,6,DELI,1.0,,,,3.0
877242,1/23/13,40,103501,Machala,C,3,CLEANING,0.0,,,,9.0
877243,1/23/13,40,103520,Machala,C,3,GROCERY I,0.0,,,,2.0
877244,1/23/13,40,105576,Machala,C,3,GROCERY I,0.0,,,,9.0
877245,1/23/13,40,105693,Machala,C,3,GROCERY I,0.0,,,,2.0
877246,1/23/13,40,105857,Machala,C,3,GROCERY I,0.0,,,,3.0
877247,1/23/13,40,106716,Machala,C,3,GROCERY I,0.0,,,,1.0
877248,1/23/13,40,108079,Machala,C,3,GROCERY I,0.0,,,,2.0
877249,1/23/13,40,108696,Machala,C,3,DELI,1.0,,,,1.0
877250,1/23/13,40,108701,Machala,C,3,DELI,1.0,,,,1.0
877863,1/23/13,41,105574,Machala,D,4,GROCERY I,0.0,,,,1.0
877864,1/23/13,41,105575,Machala,D,4,GROCERY I,0.0,,,,1.0
877865,1/23/13,41,105577,Machala,D,4,GROCERY I,0.0,,,,15.0
877866,1/23/13,41,105693,Machala,D,4,GROCERY I,0.0,,,,1.0
877867,1/23/13,41,106716,Machala,D,4,GROCERY I,0.0,,,,1.0
878683,1/23/13,43,103501,Esmeraldas,E,10,CLEANING,0.0,,,,4.0
878684,1/23/13,43,103520,Esmeraldas,E,10,GROCERY I,0.0,,,,1.0
878685,1/23/13,43,105693,Esmeraldas,E,10,GROCERY I,0.0,,,,4.0
878686,1/23/13,43,105857,Esmeraldas,E,10,GROCERY I,0.0,,,,3.0
878687,1/23/13,43,108696,Esmeraldas,E,10,DELI,1.0,,,,1.0
878688,1/23/13,43,108701,Esmeraldas,E,10,DELI,1.0,,,,2.0
879279,1/23/13,44,96995,Quito,A,5,,,,,,3.0
879280,1/23/13,44,103520,Quito,A,5,GROCERY I,0.0,,,,4.0
879281,1/23/13,44,103665,Quito,A,5,GROCERY I,0.0,,,,9.0
879281,1/23/13,44,103665,Quito,A,5,BREAD/BAKERY,1.0,,,,9.0
879282,1/23/13,44,105574,Quito,A,5,GROCERY I,0.0,,,,27.0
879283,1/23/13,44,105575,Quito,A,5,GROCERY I,0.0,,,,20.0
879284,1/23/13,44,105577,Quito,A,5,GROCERY I,0.0,,,,1.0
879285,1/23/13,44,105693,Quito,A,5,GROCERY I,0.0,,,,5.0
879286,1/23/13,44,105737,Quito,A,5,GROCERY I,0.0,,,,7.0
879287,1/23/13,44,105857,Quito,A,5,GROCERY I,0.0,,,,20.0
879288,1/23/13,44,106716,Quito,A,5,GROCERY I,0.0,,,,6.0
879289,1/23/13,44,108079,Quito,A,5,GROCERY I,0.0,,,,1.0
879290,1/23/13,44,108696,Quito,A,5,DELI,1.0,,,,5.0
879291,1/23/13,44,108698,Quito,A,5,DELI,1.0,,,,7.0
880521,1/23/13,45,103520,Quito,A,11,GROCERY I,0.0,,,,8.0
880522,1/23/13,45,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,4.0
880522,1/23/13,45,103665,Quito,A,11,GROCERY I,0.0,,,,4.0
880523,1/23/13,45,105574,Quito,A,11,GROCERY I,0.0,,,,26.0
880524,1/23/13,45,105575,Quito,A,11,GROCERY I,0.0,,,,27.0
880525,1/23/13,45,105577,Quito,A,11,GROCERY I,0.0,,,,2.0
880526,1/23/13,45,105737,Quito,A,11,GROCERY I,0.0,,,,13.0
880527,1/23/13,45,105857,Quito,A,11,GROCERY I,0.0,,,,15.0
880528,1/23/13,45,108696,Quito,A,11,DELI,1.0,,,,5.0
880529,1/23/13,45,108698,Quito,A,11,DELI,1.0,,,,6.0
880530,1/23/13,45,108701,Quito,A,11,DELI,1.0,,,,12.0
881731,1/23/13,46,103520,Quito,A,14,GROCERY I,0.0,,,,1.0
881732,1/23/13,46,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,3.0
881732,1/23/13,46,103665,Quito,A,14,GROCERY I,0.0,,,,3.0
881733,1/23/13,46,105574,Quito,A,14,GROCERY I,0.0,,,,7.0
881734,1/23/13,46,105575,Quito,A,14,GROCERY I,0.0,,,,25.0
881735,1/23/13,46,105577,Quito,A,14,GROCERY I,0.0,,,,5.0
881736,1/23/13,46,105737,Quito,A,14,GROCERY I,0.0,,,,2.0
881737,1/23/13,46,105857,Quito,A,14,GROCERY I,0.0,,,,4.0
881738,1/23/13,46,106716,Quito,A,14,GROCERY I,0.0,,,,13.0
881739,1/23/13,46,108079,Quito,A,14,GROCERY I,0.0,,,,1.0
881740,1/23/13,46,108696,Quito,A,14,DELI,1.0,,,,25.0
881741,1/23/13,46,108698,Quito,A,14,DELI,1.0,,,,8.0
881742,1/23/13,46,108701,Quito,A,14,DELI,1.0,,,,18.0
882889,1/23/13,47,103520,Quito,A,14,GROCERY I,0.0,,,,6.0
882890,1/23/13,47,105574,Quito,A,14,GROCERY I,0.0,,,,20.0
882891,1/23/13,47,105575,Quito,A,14,GROCERY I,0.0,,,,38.0
882892,1/23/13,47,105577,Quito,A,14,GROCERY I,0.0,,,,6.0
882893,1/23/13,47,105693,Quito,A,14,GROCERY I,0.0,,,,1.0
882894,1/23/13,47,105737,Quito,A,14,GROCERY I,0.0,,,,7.0
882895,1/23/13,47,105857,Quito,A,14,GROCERY I,0.0,,,,14.0
882896,1/23/13,47,106716,Quito,A,14,GROCERY I,0.0,,,,7.0
882897,1/23/13,47,108079,Quito,A,14,GROCERY I,0.0,,,,3.0
882898,1/23/13,47,108696,Quito,A,14,DELI,1.0,,,,10.0
882899,1/23/13,47,108698,Quito,A,14,DELI,1.0,,,,4.0
882900,1/23/13,47,108701,Quito,A,14,DELI,1.0,,,,8.0
884088,1/23/13,48,103520,Quito,A,14,GROCERY I,0.0,,,,3.0
884089,1/23/13,48,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,5.0
884089,1/23/13,48,103665,Quito,A,14,GROCERY I,0.0,,,,5.0
884090,1/23/13,48,105574,Quito,A,14,GROCERY I,0.0,,,,11.0
884091,1/23/13,48,105575,Quito,A,14,GROCERY I,0.0,,,,27.0
884092,1/23/13,48,105577,Quito,A,14,GROCERY I,0.0,,,,14.0
884093,1/23/13,48,105693,Quito,A,14,GROCERY I,0.0,,,,1.0
884094,1/23/13,48,105737,Quito,A,14,GROCERY I,0.0,,,,2.0
884095,1/23/13,48,105857,Quito,A,14,GROCERY I,0.0,,,,6.0
884096,1/23/13,48,106716,Quito,A,14,GROCERY I,0.0,,,,12.0
884097,1/23/13,48,108696,Quito,A,14,DELI,1.0,,,,9.0
884098,1/23/13,48,108698,Quito,A,14,DELI,1.0,,,,2.0
884099,1/23/13,48,108701,Quito,A,14,DELI,1.0,,,,18.0
885174,1/23/13,49,103520,Quito,A,11,GROCERY I,0.0,,,,1.0
885175,1/23/13,49,103665,Quito,A,11,GROCERY I,0.0,,,,1.0
885175,1/23/13,49,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,1.0
885176,1/23/13,49,105574,Quito,A,11,GROCERY I,0.0,,,,11.0
885177,1/23/13,49,105575,Quito,A,11,GROCERY I,0.0,,,,11.0
885178,1/23/13,49,105577,Quito,A,11,GROCERY I,0.0,,,,3.0
885179,1/23/13,49,105737,Quito,A,11,GROCERY I,0.0,,,,3.0
885180,1/23/13,49,105857,Quito,A,11,GROCERY I,0.0,,,,5.0
885181,1/23/13,49,106716,Quito,A,11,GROCERY I,0.0,,,,1.0
885182,1/23/13,49,108079,Quito,A,11,GROCERY I,0.0,,,,1.0
885183,1/23/13,49,108696,Quito,A,11,DELI,1.0,,,,3.0
885184,1/23/13,49,108698,Quito,A,11,DELI,1.0,,,,7.0
885185,1/23/13,49,108701,Quito,A,11,DELI,1.0,,,,7.0
886264,1/23/13,50,96995,Ambato,A,14,,,,,,2.0
886265,1/23/13,50,103520,Ambato,A,14,GROCERY I,0.0,,,,3.0
886266,1/23/13,50,103665,Ambato,A,14,GROCERY I,0.0,,,,1.0
886266,1/23/13,50,103665,Ambato,A,14,BREAD/BAKERY,1.0,,,,1.0
886267,1/23/13,50,105574,Ambato,A,14,GROCERY I,0.0,,,,13.0
886268,1/23/13,50,105575,Ambato,A,14,GROCERY I,0.0,,,,12.0
886269,1/23/13,50,105577,Ambato,A,14,GROCERY I,0.0,,,,9.0
886270,1/23/13,50,105693,Ambato,A,14,GROCERY I,0.0,,,,1.0
886271,1/23/13,50,105737,Ambato,A,14,GROCERY I,0.0,,,,6.0
886272,1/23/13,50,105857,Ambato,A,14,GROCERY I,0.0,,,,1.0
886273,1/23/13,50,106716,Ambato,A,14,GROCERY I,0.0,,,,4.0
886274,1/23/13,50,108696,Ambato,A,14,DELI,1.0,,,,3.0
886275,1/23/13,50,108698,Ambato,A,14,DELI,1.0,,,,4.0
887347,1/23/13,51,103520,Guayaquil,A,17,GROCERY I,0.0,,,,5.0
887348,1/23/13,51,103665,Guayaquil,A,17,BREAD/BAKERY,1.0,,,,4.0
887348,1/23/13,51,103665,Guayaquil,A,17,GROCERY I,0.0,,,,4.0
887349,1/23/13,51,105574,Guayaquil,A,17,GROCERY I,0.0,,,,20.0
887350,1/23/13,51,105575,Guayaquil,A,17,GROCERY I,0.0,,,,3.0
887351,1/23/13,51,105577,Guayaquil,A,17,GROCERY I,0.0,,,,3.0
887352,1/23/13,51,105693,Guayaquil,A,17,GROCERY I,0.0,,,,2.0
887353,1/23/13,51,105737,Guayaquil,A,17,GROCERY I,0.0,,,,24.0
887354,1/23/13,51,105857,Guayaquil,A,17,GROCERY I,0.0,,,,6.0
887355,1/23/13,51,106716,Guayaquil,A,17,GROCERY I,0.0,,,,12.0
887356,1/23/13,51,108696,Guayaquil,A,17,DELI,1.0,,,,5.0
887357,1/23/13,51,108698,Guayaquil,A,17,DELI,1.0,,,,6.0
888453,1/23/13,54,103501,El Carmen,C,3,CLEANING,0.0,,,,5.0
888454,1/23/13,54,105576,El Carmen,C,3,GROCERY I,0.0,,,,9.0
888455,1/23/13,54,105693,El Carmen,C,3,GROCERY I,0.0,,,,5.0
888456,1/23/13,54,105857,El Carmen,C,3,GROCERY I,0.0,,,,1.0
888457,1/23/13,54,106716,El Carmen,C,3,GROCERY I,0.0,,,,5.0
888458,1/23/13,54,108701,El Carmen,C,3,DELI,1.0,,,,1.0
888973,1/24/13,1,103520,Quito,D,13,GROCERY I,0.0,,,,2.0
888974,1/24/13,1,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,3.0
888974,1/24/13,1,103665,Quito,D,13,GROCERY I,0.0,,,,3.0
888975,1/24/13,1,105574,Quito,D,13,GROCERY I,0.0,,,,8.0
888976,1/24/13,1,105575,Quito,D,13,GROCERY I,0.0,,,,9.0
888977,1/24/13,1,105577,Quito,D,13,GROCERY I,0.0,,,,1.0
888978,1/24/13,1,105693,Quito,D,13,GROCERY I,0.0,,,,1.0
888979,1/24/13,1,105737,Quito,D,13,GROCERY I,0.0,,,,1.0
888980,1/24/13,1,105857,Quito,D,13,GROCERY I,0.0,,,,1.0
888981,1/24/13,1,106716,Quito,D,13,GROCERY I,0.0,,,,3.0
888982,1/24/13,1,108079,Quito,D,13,GROCERY I,0.0,,,,1.0
888983,1/24/13,1,108696,Quito,D,13,DELI,1.0,,,,2.0
888984,1/24/13,1,108698,Quito,D,13,DELI,1.0,,,,2.0
888985,1/24/13,1,108701,Quito,D,13,DELI,1.0,,,,1.0
889902,1/24/13,2,96995,Quito,D,13,,,,,,1.0
889903,1/24/13,2,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,4.0
889903,1/24/13,2,103665,Quito,D,13,GROCERY I,0.0,,,,4.0
889904,1/24/13,2,105574,Quito,D,13,GROCERY I,0.0,,,,2.0
889905,1/24/13,2,105575,Quito,D,13,GROCERY I,0.0,,,,5.0
889906,1/24/13,2,105577,Quito,D,13,GROCERY I,0.0,,,,2.0
889907,1/24/13,2,105737,Quito,D,13,GROCERY I,0.0,,,,2.0
889908,1/24/13,2,105857,Quito,D,13,GROCERY I,0.0,,,,6.0
889909,1/24/13,2,106716,Quito,D,13,GROCERY I,0.0,,,,8.0
889910,1/24/13,2,108696,Quito,D,13,DELI,1.0,,,,4.0
889911,1/24/13,2,108698,Quito,D,13,DELI,1.0,,,,4.0
889912,1/24/13,2,108701,Quito,D,13,DELI,1.0,,,,5.0
890900,1/24/13,3,103520,Quito,D,8,GROCERY I,0.0,,,,2.0
890901,1/24/13,3,103665,Quito,D,8,GROCERY I,0.0,,,,3.0
890901,1/24/13,3,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,3.0
890902,1/24/13,3,105574,Quito,D,8,GROCERY I,0.0,,,,12.0
890903,1/24/13,3,105575,Quito,D,8,GROCERY I,0.0,,,,15.0
890904,1/24/13,3,105577,Quito,D,8,GROCERY I,0.0,,,,8.0
890905,1/24/13,3,105693,Quito,D,8,GROCERY I,0.0,,,,2.0
890906,1/24/13,3,105737,Quito,D,8,GROCERY I,0.0,,,,4.0
890907,1/24/13,3,105857,Quito,D,8,GROCERY I,0.0,,,,21.0
890908,1/24/13,3,106716,Quito,D,8,GROCERY I,0.0,,,,5.0
890909,1/24/13,3,108696,Quito,D,8,DELI,1.0,,,,3.0
890910,1/24/13,3,108698,Quito,D,8,DELI,1.0,,,,3.0
892039,1/24/13,4,103520,Quito,D,9,GROCERY I,0.0,,,,3.0
892040,1/24/13,4,103665,Quito,D,9,GROCERY I,0.0,,,,3.0
892040,1/24/13,4,103665,Quito,D,9,BREAD/BAKERY,1.0,,,,3.0
892041,1/24/13,4,105574,Quito,D,9,GROCERY I,0.0,,,,9.0
892042,1/24/13,4,105575,Quito,D,9,GROCERY I,0.0,,,,6.0
892043,1/24/13,4,105577,Quito,D,9,GROCERY I,0.0,,,,2.0
892044,1/24/13,4,105737,Quito,D,9,GROCERY I,0.0,,,,1.0
892045,1/24/13,4,106716,Quito,D,9,GROCERY I,0.0,,,,2.0
892046,1/24/13,4,108698,Quito,D,9,DELI,1.0,,,,2.0
892984,1/24/13,5,103520,Santo Domingo,D,4,GROCERY I,0.0,,,,3.0
892985,1/24/13,5,103665,Santo Domingo,D,4,BREAD/BAKERY,1.0,,,,5.0
892985,1/24/13,5,103665,Santo Domingo,D,4,GROCERY I,0.0,,,,5.0
892986,1/24/13,5,105574,Santo Domingo,D,4,GROCERY I,0.0,,,,14.0
892987,1/24/13,5,105575,Santo Domingo,D,4,GROCERY I,0.0,,,,10.0
892988,1/24/13,5,105577,Santo Domingo,D,4,GROCERY I,0.0,,,,10.0
892989,1/24/13,5,105693,Santo Domingo,D,4,GROCERY I,0.0,,,,1.0
892990,1/24/13,5,105737,Santo Domingo,D,4,GROCERY I,0.0,,,,3.0
892991,1/24/13,5,105857,Santo Domingo,D,4,GROCERY I,0.0,,,,3.0
892992,1/24/13,5,106716,Santo Domingo,D,4,GROCERY I,0.0,,,,4.0
892993,1/24/13,5,108698,Santo Domingo,D,4,DELI,1.0,,,,2.0
892994,1/24/13,5,108701,Santo Domingo,D,4,DELI,1.0,,,,3.0
893967,1/24/13,6,96995,Quito,D,13,,,,,,1.0
893968,1/24/13,6,103520,Quito,D,13,GROCERY I,0.0,,,,1.0
893969,1/24/13,6,103665,Quito,D,13,GROCERY I,0.0,,,,8.0
893969,1/24/13,6,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,8.0
893970,1/24/13,6,105575,Quito,D,13,GROCERY I,0.0,,,,14.0
893971,1/24/13,6,105577,Quito,D,13,GROCERY I,0.0,,,,1.0
893972,1/24/13,6,105737,Quito,D,13,GROCERY I,0.0,,,,1.0
893973,1/24/13,6,105857,Quito,D,13,GROCERY I,0.0,,,,14.0
893974,1/24/13,6,106716,Quito,D,13,GROCERY I,0.0,,,,9.0
893975,1/24/13,6,108696,Quito,D,13,DELI,1.0,,,,3.0
895004,1/24/13,7,103665,Quito,D,8,GROCERY I,0.0,,,,2.0
895004,1/24/13,7,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,2.0
895005,1/24/13,7,105574,Quito,D,8,GROCERY I,0.0,,,,9.0
895006,1/24/13,7,105575,Quito,D,8,GROCERY I,0.0,,,,6.0
895007,1/24/13,7,105577,Quito,D,8,GROCERY I,0.0,,,,1.0
895008,1/24/13,7,105737,Quito,D,8,GROCERY I,0.0,,,,3.0
895009,1/24/13,7,105857,Quito,D,8,GROCERY I,0.0,,,,5.0
895010,1/24/13,7,106716,Quito,D,8,GROCERY I,0.0,,,,1.0
895011,1/24/13,7,108079,Quito,D,8,GROCERY I,0.0,,,,1.0
895012,1/24/13,7,108696,Quito,D,8,DELI,1.0,,,,1.0
895013,1/24/13,7,108698,Quito,D,8,DELI,1.0,,,,4.0
896018,1/24/13,8,103665,Quito,D,8,GROCERY I,0.0,,,,6.0
896018,1/24/13,8,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,6.0
896019,1/24/13,8,105574,Quito,D,8,GROCERY I,0.0,,,,8.0
896020,1/24/13,8,105575,Quito,D,8,GROCERY I,0.0,,,,2.0
896021,1/24/13,8,105577,Quito,D,8,GROCERY I,0.0,,,,2.0
896022,1/24/13,8,105693,Quito,D,8,GROCERY I,0.0,,,,1.0
896023,1/24/13,8,105737,Quito,D,8,GROCERY I,0.0,,,,2.0
896024,1/24/13,8,105857,Quito,D,8,GROCERY I,0.0,,,,17.0
896025,1/24/13,8,106716,Quito,D,8,GROCERY I,0.0,,,,5.0
896026,1/24/13,8,108698,Quito,D,8,DELI,1.0,,,,1.0
896027,1/24/13,8,108701,Quito,D,8,DELI,1.0,,,,3.0
897140,1/24/13,9,103501,Quito,B,6,CLEANING,0.0,,,,3.0
897141,1/24/13,9,103665,Quito,B,6,BREAD/BAKERY,1.0,,,,7.0
897141,1/24/13,9,103665,Quito,B,6,GROCERY I,0.0,,,,7.0
897142,1/24/13,9,105693,Quito,B,6,GROCERY I,0.0,,,,3.0
897143,1/24/13,9,105857,Quito,B,6,GROCERY I,0.0,,,,1.0
897144,1/24/13,9,106716,Quito,B,6,GROCERY I,0.0,,,,14.0
897145,1/24/13,9,108079,Quito,B,6,GROCERY I,0.0,,,,3.0
897146,1/24/13,9,108696,Quito,B,6,DELI,1.0,,,,11.0
897147,1/24/13,9,108701,Quito,B,6,DELI,1.0,,,,10.0
898059,1/24/13,10,103501,Quito,C,15,CLEANING,0.0,,,,4.0
898060,1/24/13,10,105576,Quito,C,15,GROCERY I,0.0,,,,2.0
898061,1/24/13,10,106716,Quito,C,15,GROCERY I,0.0,,,,8.0
898062,1/24/13,10,108696,Quito,C,15,DELI,1.0,,,,3.0
898063,1/24/13,10,108701,Quito,C,15,DELI,1.0,,,,3.0
898630,1/24/13,11,103501,Cayambe,B,6,CLEANING,0.0,,,,5.0
898631,1/24/13,11,105576,Cayambe,B,6,GROCERY I,0.0,,,,1.0
898632,1/24/13,11,105693,Cayambe,B,6,GROCERY I,0.0,,,,1.0
898633,1/24/13,11,106716,Cayambe,B,6,GROCERY I,0.0,,,,10.0
898634,1/24/13,11,108696,Cayambe,B,6,DELI,1.0,,,,1.0
898635,1/24/13,11,108698,Cayambe,B,6,DELI,1.0,,,,4.0
898636,1/24/13,11,108701,Cayambe,B,6,DELI,1.0,,,,7.0
899484,1/24/13,12,103501,Latacunga,C,15,CLEANING,0.0,,,,3.0
899485,1/24/13,12,103520,Latacunga,C,15,GROCERY I,0.0,,,,2.0
899486,1/24/13,12,105576,Latacunga,C,15,GROCERY I,0.0,,,,11.0
899487,1/24/13,12,105857,Latacunga,C,15,GROCERY I,0.0,,,,7.0
899488,1/24/13,12,106716,Latacunga,C,15,GROCERY I,0.0,,,,8.0
899489,1/24/13,12,108696,Latacunga,C,15,DELI,1.0,,,,2.0
899490,1/24/13,12,108701,Latacunga,C,15,DELI,1.0,,,,5.0
900112,1/24/13,13,103501,Latacunga,C,15,CLEANING,0.0,,,,3.0
900113,1/24/13,13,103520,Latacunga,C,15,GROCERY I,0.0,,,,2.0
900114,1/24/13,13,105576,Latacunga,C,15,GROCERY I,0.0,,,,3.0
900115,1/24/13,13,106716,Latacunga,C,15,GROCERY I,0.0,,,,4.0
900116,1/24/13,13,108079,Latacunga,C,15,GROCERY I,0.0,,,,3.0
900117,1/24/13,13,108696,Latacunga,C,15,DELI,1.0,,,,4.0
900118,1/24/13,13,108701,Latacunga,C,15,DELI,1.0,,,,2.0
900709,1/24/13,14,103501,Riobamba,C,7,CLEANING,0.0,,,,12.0
900710,1/24/13,14,103520,Riobamba,C,7,GROCERY I,0.0,,,,1.0
900711,1/24/13,14,105576,Riobamba,C,7,GROCERY I,0.0,,,,3.0
900712,1/24/13,14,105857,Riobamba,C,7,GROCERY I,0.0,,,,6.0
900713,1/24/13,14,106716,Riobamba,C,7,GROCERY I,0.0,,,,15.0
900714,1/24/13,14,108079,Riobamba,C,7,GROCERY I,0.0,,,,4.0
900715,1/24/13,14,108696,Riobamba,C,7,DELI,1.0,,,,2.0
900716,1/24/13,14,108701,Riobamba,C,7,DELI,1.0,,,,6.0
901361,1/24/13,15,103501,Ibarra,C,15,CLEANING,0.0,,,,5.0
901362,1/24/13,15,103520,Ibarra,C,15,GROCERY I,0.0,,,,1.0
901363,1/24/13,15,105576,Ibarra,C,15,GROCERY I,0.0,,,,11.0
901364,1/24/13,15,105857,Ibarra,C,15,GROCERY I,0.0,,,,1.0
901365,1/24/13,15,106716,Ibarra,C,15,GROCERY I,0.0,,,,9.0
901366,1/24/13,15,108696,Ibarra,C,15,DELI,1.0,,,,2.0
901367,1/24/13,15,108701,Ibarra,C,15,DELI,1.0,,,,8.0
902029,1/24/13,16,103501,Santo Domingo,C,3,CLEANING,0.0,,,,7.0
902030,1/24/13,16,105576,Santo Domingo,C,3,GROCERY I,0.0,,,,15.0
902031,1/24/13,16,105693,Santo Domingo,C,3,GROCERY I,0.0,,,,4.0
902032,1/24/13,16,105857,Santo Domingo,C,3,GROCERY I,0.0,,,,4.0
902033,1/24/13,16,106716,Santo Domingo,C,3,GROCERY I,0.0,,,,2.0
902034,1/24/13,16,108079,Santo Domingo,C,3,GROCERY I,0.0,,,,1.0
902035,1/24/13,16,108696,Santo Domingo,C,3,DELI,1.0,,,,2.0
902036,1/24/13,16,108701,Santo Domingo,C,3,DELI,1.0,,,,2.0
902730,1/24/13,17,103501,Quito,C,12,CLEANING,0.0,,,,3.0
902731,1/24/13,17,103520,Quito,C,12,GROCERY I,0.0,,,,2.0
902732,1/24/13,17,105576,Quito,C,12,GROCERY I,0.0,,,,6.0
902733,1/24/13,17,105857,Quito,C,12,GROCERY I,0.0,,,,4.0
902734,1/24/13,17,106716,Quito,C,12,GROCERY I,0.0,,,,2.0
902735,1/24/13,17,108079,Quito,C,12,GROCERY I,0.0,,,,1.0
