id,date,store_nbr,item_nbr,unit_sales,onpromotion
320505,1/9/13,49,106716,3,
334882,1/10/13,12,106716,3,
340210,1/10/13,23,106716,3,
341036,1/10/13,24,106716,3,
342705,1/10/13,26,106716,3,
344273,1/10/13,28,106716,3,
347380,1/10/13,34,106716,3,
348620,1/10/13,37,106716,3,
351363,1/10/13,40,106716,3,
362641,1/11/13,1,106716,3,
363610,1/11/13,2,106716,3,
375340,1/11/13,15,106716,3,
381408,1/11/13,26,106716,3,
382113,1/11/13,27,106716,3,
398105,1/11/13,49,106716,3,
401897,1/12/13,1,106716,3,
402888,1/12/13,2,106716,3,
409430,1/12/13,8,106716,3,
417570,1/12/13,18,106716,3,
423697,1/12/13,28,106716,3,
448196,1/13/13,5,106716,3,
461052,1/13/13,23,106716,3,
463749,1/13/13,26,106716,3,
470096,1/13/13,35,106716,3,
484450,1/13/13,51,106716,3,
499596,1/14/13,16,106716,3,
500273,1/14/13,17,106716,3,
502366,1/14/13,23,106716,3,
514008,1/14/13,40,106716,3,
528661,1/15/13,4,106716,3,
548231,1/15/13,32,106716,3,
548749,1/15/13,33,106716,3,
550249,1/15/13,35,106716,3,
550782,1/15/13,37,106716,3,
561457,1/15/13,49,106716,3,
563589,1/15/13,51,106716,3,
565204,1/16/13,1,106716,3,
580998,1/16/13,19,106716,3,
584271,1/16/13,26,106716,3,
586714,1/16/13,30,106716,3,
593375,1/16/13,40,106716,3,
594050,1/16/13,41,106716,3,
594875,1/16/13,43,106716,3,
604766,1/16/13,54,106716,3,
623830,1/17/13,26,106716,3,
632011,1/17/13,39,106716,3,
634345,1/17/13,43,106716,3,
643905,1/17/13,54,106716,3,
658645,1/18/13,17,106716,3,
663442,1/18/13,26,106716,3,
664127,1/18/13,27,106716,3,
673831,1/18/13,43,106716,3,
684253,1/19/13,1,106716,3,
690914,1/19/13,7,106716,3,
711187,1/19/13,35,106716,3,
714957,1/19/13,40,106716,3,
731825,1/20/13,5,106716,3,
744740,1/20/13,23,106716,3,
757483,1/20/13,40,106716,3,
759143,1/20/13,43,106716,3,
768311,1/20/13,51,106716,3,
773219,1/21/13,4,106716,3,
777348,1/21/13,8,106716,3,
787432,1/21/13,24,106716,3,
806311,1/21/13,49,106716,3,
810123,1/22/13,1,106716,3,
815226,1/22/13,6,106716,3,
827204,1/22/13,24,106716,3,
829604,1/22/13,27,106716,3,
830457,1/22/13,28,106716,3,
833138,1/22/13,33,106716,3,
848980,1/22/13,54,106716,3,
863025,1/23/13,16,106716,3,
868530,1/23/13,26,106716,3,
869204,1/23/13,27,106716,3,
888981,1/24/13,1,106716,3,
903430,1/24/13,18,106716,3,
907370,1/24/13,26,106716,3,
926012,1/24/13,51,106716,3,
928545,1/25/13,2,106716,3,
935020,1/25/13,8,106716,3,
939161,1/25/13,13,106716,3,
941016,1/25/13,16,106716,3,
946573,1/25/13,26,106716,3,
968438,1/26/13,2,106716,3,
981179,1/26/13,15,106716,3,
989712,1/26/13,28,106716,3,
1006581,1/26/13,49,106716,3,
1026050,1/27/13,18,106716,3,
1032192,1/27/13,28,106716,3,
1035091,1/27/13,33,106716,3,
584,1/2/13,1,106716,2,
30793,1/2/13,41,106716,2,
61496,1/3/13,26,106716,2,
63801,1/3/13,30,106716,2,
65640,1/3/13,33,106716,2,
67147,1/3/13,35,106716,2,
86582,1/4/13,5,106716,2,
88672,1/4/13,7,106716,2,
89681,1/4/13,8,106716,2,
97383,1/4/13,18,106716,2,
105090,1/4/13,32,106716,2,
107058,1/4/13,35,106716,2,
138279,1/5/13,18,106716,2,
141838,1/5/13,25,106716,2,
145331,1/5/13,30,106716,2,
163222,1/5/13,51,106716,2,
181866,1/6/13,23,106716,2,
183822,1/6/13,25,106716,2,
186318,1/6/13,28,106716,2,
210958,1/7/13,5,106716,2,
225560,1/7/13,26,106716,2,
226239,1/7/13,27,106716,2,
231208,1/7/13,35,106716,2,
233650,1/7/13,39,106716,2,
270426,1/8/13,35,106716,2,
272820,1/8/13,39,106716,2,
281542,1/8/13,49,106716,2,
285247,1/9/13,1,106716,2,
304651,1/9/13,27,106716,2,
307436,1/9/13,32,106716,2,
309839,1/9/13,37,106716,2,
312659,1/9/13,40,106716,2,
358969,1/10/13,49,106716,2,
361058,1/10/13,51,106716,2,
362093,1/10/13,54,106716,2,
365842,1/11/13,4,106716,2,
368943,1/11/13,7,106716,2,
375997,1/11/13,16,106716,2,
387305,1/11/13,37,106716,2,
390127,1/11/13,40,106716,2,
421049,1/12/13,25,106716,2,
425911,1/12/13,32,106716,2,
428612,1/12/13,37,106716,2,
445910,1/13/13,3,106716,2,
464578,1/13/13,27,106716,2,
487200,1/14/13,2,106716,2,
490350,1/14/13,5,106716,2,
492382,1/14/13,7,106716,2,
500982,1/14/13,18,106716,2,
504278,1/14/13,25,106716,2,
505738,1/14/13,27,106716,2,
510705,1/14/13,35,106716,2,
531741,1/15/13,7,106716,2,
546822,1/15/13,30,106716,2,
584991,1/16/13,27,106716,2,
588013,1/16/13,32,106716,2,
611425,1/17/13,7,106716,2,
619882,1/17/13,18,106716,2,
620687,1/17/13,19,106716,2,
621275,1/17/13,23,106716,2,
623140,1/17/13,25,106716,2,
626275,1/17/13,30,106716,2,
627608,1/17/13,32,106716,2,
629646,1/17/13,35,106716,2,
640760,1/17/13,49,106716,2,
644451,1/18/13,1,106716,2,
648741,1/18/13,5,106716,2,
659332,1/18/13,18,106716,2,
660063,1/18/13,19,106716,2,
661504,1/18/13,24,106716,2,
669025,1/18/13,35,106716,2,
669526,1/18/13,37,106716,2,
680437,1/18/13,49,106716,2,
683698,1/18/13,54,106716,2,
704794,1/19/13,26,106716,2,
709013,1/19/13,32,106716,2,
711796,1/19/13,37,106716,2,
715681,1/19/13,41,106716,2,
727060,1/19/13,54,106716,2,
734046,1/20/13,7,106716,2,
735058,1/20/13,8,106716,2,
743155,1/20/13,18,106716,2,
746676,1/20/13,25,106716,2,
749311,1/20/13,28,106716,2,
751662,1/20/13,32,106716,2,
753825,1/20/13,35,106716,2,
774214,1/21/13,5,106716,2,
788434,1/21/13,25,106716,2,
789948,1/21/13,27,106716,2,
791591,1/21/13,30,106716,2,
813266,1/22/13,4,106716,2,
831275,1/22/13,30,106716,2,
845827,1/22/13,49,106716,2,
847937,1/22/13,51,106716,2,
849533,1/23/13,1,106716,2,
852731,1/23/13,4,106716,2,
855875,1/23/13,7,106716,2,
870106,1/23/13,28,106716,2,
870814,1/23/13,30,106716,2,
873977,1/23/13,35,106716,2,
892045,1/24/13,4,106716,2,
902033,1/24/13,16,106716,2,
902734,1/24/13,17,106716,2,
908938,1/24/13,28,106716,2,
916152,1/24/13,40,106716,2,
916782,1/24/13,41,106716,2,
923923,1/24/13,49,106716,2,
930827,1/25/13,4,106716,2,
933982,1/25/13,7,106716,2,
941703,1/25/13,17,106716,2,
945699,1/25/13,25,106716,2,
947272,1/25/13,27,106716,2,
956991,1/25/13,43,106716,2,
963677,1/25/13,49,106716,2,
967445,1/26/13,1,106716,2,
974114,1/26/13,7,106716,2,
1014851,1/27/13,5,106716,2,
1017041,1/27/13,7,106716,2,
1029605,1/27/13,25,106716,2,
1031150,1/27/13,27,106716,2,
1033111,1/27/13,30,106716,2,
19818,1/2/13,25,106716,1,
23155,1/2/13,30,106716,1,
57354,1/3/13,18,106716,1,
62193,1/3/13,27,106716,1,
71294,1/3/13,41,106716,1,
103753,1/4/13,30,106716,1,
122410,1/5/13,1,106716,1,
126846,1/5/13,5,106716,1,
144434,1/5/13,28,106716,1,
146730,1/5/13,32,106716,1,
158423,1/5/13,47,106716,1,
164942,1/6/13,1,106716,1,
176781,1/6/13,13,106716,1,
187229,1/6/13,30,106716,1,
188685,1/6/13,32,106716,1,
190792,1/6/13,35,106716,1,
224886,1/7/13,25,106716,1,
227861,1/7/13,30,106716,1,
231726,1/7/13,37,106716,1,
246116,1/8/13,1,106716,1,
264814,1/8/13,26,106716,1,
266358,1/8/13,28,106716,1,
267141,1/8/13,30,106716,1,
274374,1/8/13,41,106716,1,
289419,1/9/13,5,106716,1,
291515,1/9/13,7,106716,1,
301383,1/9/13,23,106716,1,
309383,1/9/13,35,106716,1,
311855,1/9/13,39,106716,1,
324284,1/10/13,1,106716,1,
326215,1/10/13,3,106716,1,
328326,1/10/13,5,106716,1,
333406,1/10/13,10,106716,1,
338124,1/10/13,17,106716,1,
338808,1/10/13,18,106716,1,
342037,1/10/13,25,106716,1,
369951,1/11/13,8,106716,1,
403994,1/12/13,3,106716,1,
405218,1/12/13,4,106716,1,
421912,1/12/13,26,106716,1,
433262,1/12/13,43,106716,1,
463017,1/13/13,25,106716,1,
466528,1/13/13,30,106716,1,
468003,1/13/13,32,106716,1,
474355,1/13/13,41,106716,1,
506635,1/14/13,28,106716,1,
514668,1/14/13,41,106716,1,
521849,1/14/13,49,106716,1,
527498,1/15/13,3,106716,1,
545147,1/15/13,27,106716,1,
554281,1/15/13,41,106716,1,
569514,1/16/13,5,106716,1,
585921,1/16/13,28,106716,1,
590526,1/16/13,37,106716,1,
592538,1/16/13,39,106716,1,
608446,1/17/13,4,106716,1,
630106,1/17/13,37,106716,1,
633518,1/17/13,41,106716,1,
645426,1/18/13,2,106716,1,
651863,1/18/13,8,106716,1,
657278,1/18/13,15,106716,1,
667056,1/18/13,32,106716,1,
673024,1/18/13,41,106716,1,
727668,1/20/13,1,106716,1,
750224,1/20/13,30,106716,1,
758172,1/20/13,41,106716,1,
785085,1/21/13,18,106716,1,
786515,1/21/13,23,106716,1,
789249,1/21/13,26,106716,1,
808491,1/21/13,51,106716,1,
814209,1/22/13,5,106716,1,
828958,1/22/13,26,106716,1,
838750,1/22/13,41,106716,1,
839501,1/22/13,43,106716,1,
856913,1/23/13,8,106716,1,
873208,1/23/13,34,106716,1,
874452,1/23/13,37,106716,1,
877247,1/23/13,40,106716,1,
877867,1/23/13,41,106716,1,
885181,1/23/13,49,106716,1,
895010,1/24/13,7,106716,1,
908080,1/24/13,27,106716,1,
909637,1/24/13,30,106716,1,
927034,1/24/13,54,106716,1,
927568,1/25/13,1,106716,1,
937681,1/25/13,11,106716,1,
942408,1/25/13,18,106716,1,
943160,1/25/13,19,106716,1,
948157,1/25/13,28,106716,1,
948856,1/25/13,30,106716,1,
956213,1/25/13,41,106716,1,
966934,1/25/13,54,106716,1,
985912,1/26/13,24,106716,1,
986984,1/26/13,25,106716,1,
994201,1/26/13,35,106716,1,
998693,1/26/13,41,106716,1,
1018067,1/27/13,8,106716,1,
1028566,1/27/13,24,106716,1,
1030348,1/27/13,26,106716,1,
1036659,1/27/13,35,106716,1,
655426,1/18/13,12,108079,15,
695863,1/19/13,12,108079,10,
362642,1/11/13,1,108079,8,
415377,1/12/13,15,108079,7,
538278,1/15/13,15,108079,7,
937100,1/25/13,10,108079,7,
95308,1/4/13,15,108079,6,
147959,1/5/13,34,108079,6,
199139,1/6/13,46,108079,6,
858999,1/23/13,10,108079,6,
977425,1/26/13,10,108079,6,
1047564,1/27/13,48,108079,6,
32301,1/2/13,44,108079,5,
76288,1/3/13,47,108079,5,
151493,1/5/13,39,108079,5,
158424,1/5/13,47,108079,5,
159677,1/5/13,48,108079,5,
165604,1/6/13,2,108079,5,
218840,1/7/13,14,108079,5,
258155,1/8/13,14,108079,5,
294602,1/9/13,10,108079,5,
459465,1/13/13,18,108079,5,
460373,1/13/13,19,108079,5,
701095,1/19/13,19,108079,5,
704795,1/19/13,26,108079,5,
924954,1/24/13,50,108079,5,
969547,1/26/13,3,108079,5,
1001572,1/26/13,45,108079,5,
127876,1/5/13,6,108079,4,
132295,1/5/13,10,108079,4,
175123,1/6/13,11,108079,4,
178105,1/6/13,15,108079,4,
258823,1/8/13,15,108079,4,
296078,1/9/13,12,108079,4,
297994,1/9/13,15,108079,4,
355663,1/10/13,46,108079,4,
393437,1/11/13,45,108079,4,
453624,1/13/13,10,108079,4,
654548,1/18/13,11,108079,4,
699412,1/19/13,17,108079,4,
721077,1/19/13,47,108079,4,
729488,1/20/13,3,108079,4,
759802,1/20/13,44,108079,4,
779453,1/21/13,10,108079,4,
794185,1/21/13,34,108079,4,
810124,1/22/13,1,108079,4,
900714,1/24/13,14,108079,4,
912126,1/24/13,34,108079,4,
981904,1/26/13,16,108079,4,
1002836,1/26/13,46,108079,4,
10413,1/2/13,10,108079,3,
14100,1/2/13,15,108079,3,
53235,1/3/13,12,108079,3,
81748,1/3/13,54,108079,3,
110490,1/4/13,40,108079,3,
119667,1/4/13,50,108079,3,
133949,1/5/13,12,108079,3,
135340,1/5/13,14,108079,3,
142639,1/5/13,26,108079,3,
162031,1/5/13,50,108079,3,
166724,1/6/13,3,108079,3,
176782,1/6/13,13,108079,3,
178797,1/6/13,16,108079,3,
203920,1/6/13,50,108079,3,
211928,1/7/13,6,108079,3,
219500,1/7/13,15,108079,3,
238936,1/7/13,46,108079,3,
256875,1/8/13,12,108079,3,
282611,1/8/13,50,108079,3,
286239,1/9/13,2,108079,3,
297327,1/9/13,14,108079,3,
300029,1/9/13,18,108079,3,
317124,1/9/13,46,108079,3,
333407,1/10/13,10,108079,3,
360002,1/10/13,50,108079,3,
363611,1/11/13,2,108079,3,
402889,1/12/13,2,108079,3,
411644,1/12/13,10,108079,3,
413269,1/12/13,12,108079,3,
414657,1/12/13,14,108079,3,
427998,1/12/13,35,108079,3,
436428,1/12/13,46,108079,3,
457250,1/13/13,15,108079,3,
458699,1/13/13,17,108079,3,
463018,1/13/13,25,108079,3,
469291,1/13/13,34,108079,3,
477230,1/13/13,45,108079,3,
498914,1/14/13,15,108079,3,
558066,1/15/13,46,108079,3,
559194,1/15/13,47,108079,3,
605288,1/17/13,1,108079,3,
653963,1/18/13,10,108079,3,
657279,1/18/13,15,108079,3,
666321,1/18/13,31,108079,3,
694230,1/19/13,10,108079,3,
722337,1/19/13,48,108079,3,
742390,1/20/13,17,108079,3,
753826,1/20/13,35,108079,3,
812113,1/22/13,3,108079,3,
838088,1/22/13,40,108079,3,
868531,1/23/13,26,108079,3,
882897,1/23/13,47,108079,3,
897145,1/24/13,9,108079,3,
900116,1/24/13,13,108079,3,
920524,1/24/13,46,108079,3,
951315,1/25/13,34,108079,3,
978135,1/26/13,11,108079,3,
979066,1/26/13,12,108079,3,
980453,1/26/13,14,108079,3,
1018068,1/27/13,8,108079,3,
1020263,1/27/13,10,108079,3,
1021868,1/27/13,12,108079,3,
1046316,1/27/13,47,108079,3,
2707,1/2/13,3,108079,2,
5991,1/2/13,6,108079,2,
11093,1/2/13,11,108079,2,
12053,1/2/13,12,108079,2,
13417,1/2/13,14,108079,2,
25065,1/2/13,33,108079,2,
30119,1/2/13,40,108079,2,
33554,1/2/13,45,108079,2,
43228,1/3/13,2,108079,2,
44263,1/3/13,3,108079,2,
47433,1/3/13,6,108079,2,
51692,1/3/13,10,108079,2,
54559,1/3/13,14,108079,2,
58195,1/3/13,19,108079,2,
91767,1/4/13,10,108079,2,
94624,1/4/13,14,108079,2,
105565,1/4/13,33,108079,2,
108622,1/4/13,38,108079,2,
111942,1/4/13,43,108079,2,
115042,1/4/13,46,108079,2,
130068,1/5/13,8,108079,2,
138280,1/5/13,18,108079,2,
154683,1/5/13,44,108079,2,
185320,1/6/13,27,108079,2,
188686,1/6/13,32,108079,2,
189977,1/6/13,34,108079,2,
200334,1/6/13,47,108079,2,
201567,1/6/13,48,108079,2,
208799,1/7/13,3,108079,2,
225561,1/7/13,26,108079,2,
237746,1/7/13,45,108079,2,
241250,1/7/13,48,108079,2,
259494,1/8/13,16,108079,2,
296728,1/9/13,13,108079,2,
308571,1/9/13,34,108079,2,
310878,1/9/13,38,108079,2,
318264,1/9/13,47,108079,2,
319462,1/9/13,48,108079,2,
321606,1/9/13,50,108079,2,
330353,1/10/13,7,108079,2,
334003,1/10/13,11,108079,2,
336180,1/10/13,14,108079,2,
336815,1/10/13,15,108079,2,
342706,1/10/13,26,108079,2,
347381,1/10/13,34,108079,2,
372007,1/11/13,10,108079,2,
374702,1/11/13,14,108079,2,
376655,1/11/13,17,108079,2,
378097,1/11/13,19,108079,2,
385350,1/11/13,33,108079,2,
395791,1/11/13,47,108079,2,
399191,1/11/13,50,108079,2,
408429,1/12/13,7,108079,2,
412327,1/12/13,11,108079,2,
413972,1/12/13,13,108079,2,
416804,1/12/13,17,108079,2,
418426,1/12/13,19,108079,2,
423698,1/12/13,28,108079,2,
441220,1/12/13,50,108079,2,
444809,1/13/13,2,108079,2,
445911,1/13/13,3,108079,2,
449243,1/13/13,6,108079,2,
450408,1/13/13,7,108079,2,
455245,1/13/13,12,108079,2,
478469,1/13/13,46,108079,2,
483313,1/13/13,50,108079,2,
486211,1/14/13,1,108079,2,
497622,1/14/13,13,108079,2,
500274,1/14/13,17,108079,2,
501741,1/14/13,19,108079,2,
504279,1/14/13,25,108079,2,
509927,1/14/13,34,108079,2,
517288,1/14/13,45,108079,2,
519576,1/14/13,47,108079,2,
520755,1/14/13,48,108079,2,
527499,1/15/13,3,108079,2,
537624,1/15/13,14,108079,2,
539640,1/15/13,17,108079,2,
541181,1/15/13,19,108079,2,
569515,1/16/13,5,108079,2,
573865,1/16/13,9,108079,2,
597932,1/16/13,46,108079,2,
599090,1/16/13,47,108079,2,
611426,1/17/13,7,108079,2,
614503,1/17/13,10,108079,2,
615083,1/17/13,11,108079,2,
617185,1/17/13,14,108079,2,
626854,1/17/13,31,108079,2,
634346,1/17/13,43,108079,2,
656659,1/18/13,14,108079,2,
691970,1/19/13,8,108079,2,
697250,1/19/13,14,108079,2,
697964,1/19/13,15,108079,2,
724736,1/19/13,50,108079,2,
734047,1/20/13,7,108079,2,
737298,1/20/13,10,108079,2,
738955,1/20/13,12,108079,2,
762307,1/20/13,46,108079,2,
764773,1/20/13,48,108079,2,
767145,1/20/13,50,108079,2,
778474,1/21/13,9,108079,2,
782269,1/21/13,14,108079,2,
792175,1/21/13,31,108079,2,
805231,1/21/13,48,108079,2,
819391,1/22/13,10,108079,2,
822192,1/22/13,14,108079,2,
830458,1/22/13,28,108079,2,
843610,1/22/13,47,108079,2,
846863,1/22/13,50,108079,2,
849534,1/23/13,1,108079,2,
859599,1/23/13,11,108079,2,
862361,1/23/13,15,108079,2,
865157,1/23/13,19,108079,2,
873978,1/23/13,35,108079,2,
875475,1/23/13,38,108079,2,
877248,1/23/13,40,108079,2,
904209,1/24/13,19,108079,2,
910201,1/24/13,31,108079,2,
915310,1/24/13,39,108079,2,
916153,1/24/13,40,108079,2,
921658,1/24/13,47,108079,2,
940374,1/25/13,15,108079,2,
941017,1/25/13,16,108079,2,
943161,1/25/13,19,108079,2,
960105,1/25/13,46,108079,2,
972933,1/26/13,6,108079,2,
984302,1/26/13,19,108079,2,
991174,1/26/13,31,108079,2,
993329,1/26/13,34,108079,2,
1004090,1/26/13,47,108079,2,
1014852,1/27/13,5,108079,2,
1023842,1/27/13,15,108079,2,
1025271,1/27/13,17,108079,2,
1026984,1/27/13,19,108079,2,
1042563,1/27/13,44,108079,2,
3,1/1/13,25,108079,1,
1603,1/2/13,2,108079,1,
12767,1/2/13,13,108079,1,
17218,1/2/13,19,108079,1,
19819,1/2/13,25,108079,1,
25753,1/2/13,34,108079,1,
26572,1/2/13,35,108079,1,
30794,1/2/13,41,108079,1,
31685,1/2/13,43,108079,1,
34787,1/2/13,46,108079,1,
35966,1/2/13,47,108079,1,
37175,1/2/13,48,108079,1,
48558,1/3/13,7,108079,1,
55220,1/3/13,15,108079,1,
55938,1/3/13,16,108079,1,
56646,1/3/13,17,108079,1,
57355,1/3/13,18,108079,1,
60700,1/3/13,25,108079,1,
71295,1/3/13,41,108079,1,
75150,1/3/13,46,108079,1,
79631,1/3/13,50,108079,1,
83313,1/4/13,2,108079,1,
84366,1/4/13,3,108079,1,
87582,1/4/13,6,108079,1,
93313,1/4/13,12,108079,1,
97384,1/4/13,18,108079,1,
104290,1/4/13,31,108079,1,
105091,1/4/13,32,108079,1,
107609,1/4/13,37,108079,1,
116208,1/4/13,47,108079,1,
123409,1/5/13,2,108079,1,
131268,1/5/13,9,108079,1,
132985,1/5/13,11,108079,1,
136058,1/5/13,15,108079,1,
139186,1/5/13,19,108079,1,
145933,1/5/13,31,108079,1,
147253,1/5/13,33,108079,1,
149368,1/5/13,37,108079,1,
152463,1/5/13,40,108079,1,
157210,1/5/13,46,108079,1,
169026,1/6/13,5,108079,1,
170098,1/6/13,6,108079,1,
176058,1/6/13,12,108079,1,
179544,1/6/13,17,108079,1,
181219,1/6/13,19,108079,1,
184500,1/6/13,26,108079,1,
187824,1/6/13,31,108079,1,
192384,1/6/13,38,108079,1,
194400,1/6/13,40,108079,1,
195090,1/6/13,41,108079,1,
196044,1/6/13,43,108079,1,
196667,1/6/13,44,108079,1,
212982,1/7/13,7,108079,1,
214004,1/7/13,8,108079,1,
215125,1/7/13,9,108079,1,
218214,1/7/13,13,108079,1,
220867,1/7/13,17,108079,1,
222404,1/7/13,19,108079,1,
234514,1/7/13,40,108079,1,
236548,1/7/13,44,108079,1,
240080,1/7/13,47,108079,1,
246117,1/8/13,1,108079,1,
247077,1/8/13,2,108079,1,
251204,1/8/13,6,108079,1,
254397,1/8/13,9,108079,1,
255349,1/8/13,10,108079,1,
255980,1/8/13,11,108079,1,
257544,1/8/13,13,108079,1,
260857,1/8/13,18,108079,1,
261653,1/8/13,19,108079,1,
266359,1/8/13,28,108079,1,
268955,1/8/13,33,108079,1,
269610,1/8/13,34,108079,1,
270427,1/8/13,35,108079,1,
270904,1/8/13,37,108079,1,
271899,1/8/13,38,108079,1,
273702,1/8/13,40,108079,1,
275195,1/8/13,43,108079,1,
280483,1/8/13,48,108079,1,
290419,1/9/13,6,108079,1,
291516,1/9/13,7,108079,1,
292534,1/9/13,8,108079,1,
293690,1/9/13,9,108079,1,
295220,1/9/13,11,108079,1,
298638,1/9/13,16,108079,1,
299330,1/9/13,17,108079,1,
312660,1/9/13,40,108079,1,
323748,1/9/13,54,108079,1,
324285,1/10/13,1,108079,1,
325222,1/10/13,2,108079,1,
332485,1/10/13,9,108079,1,
334883,1/10/13,12,108079,1,
338809,1/10/13,18,108079,1,
348145,1/10/13,35,108079,1,
354513,1/10/13,45,108079,1,
356745,1/10/13,47,108079,1,
357919,1/10/13,48,108079,1,
367875,1/11/13,6,108079,1,
369952,1/11/13,8,108079,1,
371088,1/11/13,9,108079,1,
374088,1/11/13,13,108079,1,
375341,1/11/13,15,108079,1,
386023,1/11/13,34,108079,1,
387306,1/11/13,37,108079,1,
392214,1/11/13,44,108079,1,
394648,1/11/13,46,108079,1,
397013,1/11/13,48,108079,1,
406271,1/12/13,5,108079,1,
407283,1/12/13,6,108079,1,
409431,1/12/13,8,108079,1,
410628,1/12/13,9,108079,1,
416085,1/12/13,16,108079,1,
426438,1/12/13,33,108079,1,
427166,1/12/13,34,108079,1,
430721,1/12/13,39,108079,1,
432385,1/12/13,41,108079,1,
448197,1/13/13,5,108079,1,
452606,1/13/13,9,108079,1,
457939,1/13/13,16,108079,1,
463750,1/13/13,26,108079,1,
465595,1/13/13,28,108079,1,
473646,1/13/13,40,108079,1,
475316,1/13/13,43,108079,1,
475979,1/13/13,44,108079,1,
479676,1/13/13,47,108079,1,
480921,1/13/13,48,108079,1,
496958,1/14/13,12,108079,1,
498242,1/14/13,14,108079,1,
506636,1/14/13,28,108079,1,
509248,1/14/13,33,108079,1,
510706,1/14/13,35,108079,1,
518445,1/14/13,46,108079,1,
525535,1/15/13,1,108079,1,
526477,1/15/13,2,108079,1,
532765,1/15/13,8,108079,1,
533894,1/15/13,9,108079,1,
535495,1/15/13,11,108079,1,
536343,1/15/13,12,108079,1,
537010,1/15/13,13,108079,1,
543653,1/15/13,25,108079,1,
546030,1/15/13,28,108079,1,
547419,1/15/13,31,108079,1,
549447,1/15/13,34,108079,1,
552733,1/15/13,39,108079,1,
556895,1/15/13,45,108079,1,
560383,1/15/13,48,108079,1,
570544,1/16/13,6,108079,1,
571655,1/16/13,7,108079,1,
572695,1/16/13,8,108079,1,
574819,1/16/13,10,108079,1,
575400,1/16/13,11,108079,1,
579453,1/16/13,17,108079,1,
589222,1/16/13,34,108079,1,
592539,1/16/13,39,108079,1,
607258,1/17/13,3,108079,1,
609380,1/17/13,5,108079,1,
610364,1/17/13,6,108079,1,
612423,1/17/13,8,108079,1,
615951,1/17/13,12,108079,1,
617837,1/17/13,15,108079,1,
619177,1/17/13,17,108079,1,
623831,1/17/13,26,108079,1,
625469,1/17/13,28,108079,1,
634939,1/17/13,44,108079,1,
638489,1/17/13,47,108079,1,
640761,1/17/13,49,108079,1,
641805,1/17/13,50,108079,1,
645427,1/18/13,2,108079,1,
646501,1/18/13,3,108079,1,
648742,1/18/13,5,108079,1,
650822,1/18/13,7,108079,1,
651864,1/18/13,8,108079,1,
653027,1/18/13,9,108079,1,
660064,1/18/13,19,108079,1,
667057,1/18/13,32,108079,1,
668208,1/18/13,34,108079,1,
673025,1/18/13,41,108079,1,
673832,1/18/13,43,108079,1,
675690,1/18/13,45,108079,1,
678090,1/18/13,47,108079,1,
679338,1/18/13,48,108079,1,
680438,1/18/13,49,108079,1,
681534,1/18/13,50,108079,1,
693193,1/19/13,9,108079,1,
708126,1/19/13,31,108079,1,
711188,1/19/13,35,108079,1,
713964,1/19/13,39,108079,1,
717285,1/19/13,44,108079,1,
731826,1/20/13,5,108079,1,
735059,1/20/13,8,108079,1,
736275,1/20/13,9,108079,1,
738017,1/20/13,11,108079,1,
741616,1/20/13,16,108079,1,
755456,1/20/13,38,108079,1,
756524,1/20/13,39,108079,1,
772040,1/21/13,3,108079,1,
776300,1/21/13,7,108079,1,
782949,1/21/13,15,108079,1,
784334,1/21/13,17,108079,1,
785912,1/21/13,19,108079,1,
795012,1/21/13,35,108079,1,
796474,1/21/13,38,108079,1,
799826,1/21/13,43,108079,1,
800432,1/21/13,44,108079,1,
815227,1/22/13,6,108079,1,
818419,1/22/13,9,108079,1,
820035,1/22/13,11,108079,1,
820918,1/22/13,12,108079,1,
821572,1/22/13,13,108079,1,
823531,1/22/13,16,108079,1,
828959,1/22/13,26,108079,1,
831853,1/22/13,31,108079,1,
834696,1/22/13,35,108079,1,
836236,1/22/13,38,108079,1,
837182,1/22/13,39,108079,1,
840087,1/22/13,44,108079,1,
845828,1/22/13,49,108079,1,
851563,1/23/13,3,108079,1,
853735,1/23/13,5,108079,1,
855876,1/23/13,7,108079,1,
856914,1/23/13,8,108079,1,
858053,1/23/13,9,108079,1,
860444,1/23/13,12,108079,1,
863026,1/23/13,16,108079,1,
863711,1/23/13,17,108079,1,
876441,1/23/13,39,108079,1,
879289,1/23/13,44,108079,1,
881739,1/23/13,46,108079,1,
885182,1/23/13,49,108079,1,
888982,1/24/13,1,108079,1,
895011,1/24/13,7,108079,1,
902034,1/24/13,16,108079,1,
902735,1/24/13,17,108079,1,
916783,1/24/13,41,108079,1,
927569,1/25/13,1,108079,1,
929615,1/25/13,3,108079,1,
932892,1/25/13,6,108079,1,
937682,1/25/13,11,108079,1,
939162,1/25/13,13,108079,1,
946574,1/25/13,26,108079,1,
949430,1/25/13,31,108079,1,
952163,1/25/13,35,108079,1,
954729,1/25/13,39,108079,1,
955557,1/25/13,40,108079,1,
956992,1/25/13,43,108079,1,
962560,1/25/13,48,108079,1,
967446,1/26/13,1,108079,1,
974115,1/26/13,7,108079,1,
975162,1/26/13,8,108079,1,
976377,1/26/13,9,108079,1,
979765,1/26/13,13,108079,1,
982644,1/26/13,17,108079,1,
994202,1/26/13,35,108079,1,
1005361,1/26/13,48,108079,1,
1006582,1/26/13,49,108079,1,
1007791,1/26/13,50,108079,1,
1010080,1/26/13,54,108079,1,
1010715,1/27/13,1,108079,1,
1017042,1/27/13,7,108079,1,
1019245,1/27/13,9,108079,1,
